filepath_original,filepath_processed,split,class,source_dataset
data/raw/train/tuberculosis/tuberculosis-7011.jpg,data/processed/train/tuberculosis/tuberculosis-7011.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-7821.jpg,data/processed/train/tuberculosis/tuberculosis-7821.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-6667.jpg,data/processed/train/tuberculosis/tuberculosis-6667.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-7128.jpg,data/processed/train/tuberculosis/tuberculosis-7128.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-5277.jpg,data/processed/train/tuberculosis/tuberculosis-5277.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-7844.jpg,data/processed/train/tuberculosis/tuberculosis-7844.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4784.jpg,data/processed/train/tuberculosis/tuberculosis-4784.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-7909.jpg,data/processed/train/tuberculosis/tuberculosis-7909.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-9537.jpg,data/processed/train/tuberculosis/tuberculosis-9537.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-3506.jpg,data/processed/train/tuberculosis/tuberculosis-3506.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-7637.jpg,data/processed/train/tuberculosis/tuberculosis-7637.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-7115.jpg,data/processed/train/tuberculosis/tuberculosis-7115.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4674.jpg,data/processed/train/tuberculosis/tuberculosis-4674.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-9122.jpg,data/processed/train/tuberculosis/tuberculosis-9122.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4828.jpg,data/processed/train/tuberculosis/tuberculosis-4828.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4196.jpg,data/processed/train/tuberculosis/tuberculosis-4196.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4072.jpg,data/processed/train/tuberculosis/tuberculosis-4072.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-9570.jpg,data/processed/train/tuberculosis/tuberculosis-9570.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-7819.jpg,data/processed/train/tuberculosis/tuberculosis-7819.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-8464.jpg,data/processed/train/tuberculosis/tuberculosis-8464.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-3818.jpg,data/processed/train/tuberculosis/tuberculosis-3818.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-8699.jpg,data/processed/train/tuberculosis/tuberculosis-8699.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-5758.jpg,data/processed/train/tuberculosis/tuberculosis-5758.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-5260.jpg,data/processed/train/tuberculosis/tuberculosis-5260.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-5542.jpg,data/processed/train/tuberculosis/tuberculosis-5542.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-7952.jpg,data/processed/train/tuberculosis/tuberculosis-7952.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-6074.jpg,data/processed/train/tuberculosis/tuberculosis-6074.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-3228.jpg,data/processed/train/tuberculosis/tuberculosis-3228.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-2977.jpg,data/processed/train/tuberculosis/tuberculosis-2977.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-7679.jpg,data/processed/train/tuberculosis/tuberculosis-7679.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-6737.jpg,data/processed/train/tuberculosis/tuberculosis-6737.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-9286.jpg,data/processed/train/tuberculosis/tuberculosis-9286.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4699.jpg,data/processed/train/tuberculosis/tuberculosis-4699.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-3397.jpg,data/processed/train/tuberculosis/tuberculosis-3397.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-6915.jpg,data/processed/train/tuberculosis/tuberculosis-6915.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-1532.jpg,data/processed/train/tuberculosis/tuberculosis-1532.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-8389.jpg,data/processed/train/tuberculosis/tuberculosis-8389.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-6811.jpg,data/processed/train/tuberculosis/tuberculosis-6811.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-7184.jpg,data/processed/train/tuberculosis/tuberculosis-7184.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-3798.jpg,data/processed/train/tuberculosis/tuberculosis-3798.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-9541.jpg,data/processed/train/tuberculosis/tuberculosis-9541.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4431.jpg,data/processed/train/tuberculosis/tuberculosis-4431.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4480.jpg,data/processed/train/tuberculosis/tuberculosis-4480.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-2814.jpg,data/processed/train/tuberculosis/tuberculosis-2814.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-1715.jpg,data/processed/train/tuberculosis/tuberculosis-1715.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-8949.jpg,data/processed/train/tuberculosis/tuberculosis-8949.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-7841.jpg,data/processed/train/tuberculosis/tuberculosis-7841.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-1637.jpg,data/processed/train/tuberculosis/tuberculosis-1637.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-5206.jpg,data/processed/train/tuberculosis/tuberculosis-5206.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-5794.jpg,data/processed/train/tuberculosis/tuberculosis-5794.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-3287.jpg,data/processed/train/tuberculosis/tuberculosis-3287.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-8029.jpg,data/processed/train/tuberculosis/tuberculosis-8029.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-7757.jpg,data/processed/train/tuberculosis/tuberculosis-7757.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4990.jpg,data/processed/train/tuberculosis/tuberculosis-4990.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-7576.jpg,data/processed/train/tuberculosis/tuberculosis-7576.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-2360.jpg,data/processed/train/tuberculosis/tuberculosis-2360.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4347.jpg,data/processed/train/tuberculosis/tuberculosis-4347.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-2086.jpg,data/processed/train/tuberculosis/tuberculosis-2086.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-7273.jpg,data/processed/train/tuberculosis/tuberculosis-7273.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-7947.jpg,data/processed/train/tuberculosis/tuberculosis-7947.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-2037.jpg,data/processed/train/tuberculosis/tuberculosis-2037.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-3542.jpg,data/processed/train/tuberculosis/tuberculosis-3542.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-2983.jpg,data/processed/train/tuberculosis/tuberculosis-2983.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-3102.jpg,data/processed/train/tuberculosis/tuberculosis-3102.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-5922.jpg,data/processed/train/tuberculosis/tuberculosis-5922.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4580.jpg,data/processed/train/tuberculosis/tuberculosis-4580.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-7962.jpg,data/processed/train/tuberculosis/tuberculosis-7962.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-6463.jpg,data/processed/train/tuberculosis/tuberculosis-6463.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4265.jpg,data/processed/train/tuberculosis/tuberculosis-4265.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-1444.jpg,data/processed/train/tuberculosis/tuberculosis-1444.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-6455.jpg,data/processed/train/tuberculosis/tuberculosis-6455.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-8648.jpg,data/processed/train/tuberculosis/tuberculosis-8648.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-1623.jpg,data/processed/train/tuberculosis/tuberculosis-1623.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-3823.jpg,data/processed/train/tuberculosis/tuberculosis-3823.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4096.jpg,data/processed/train/tuberculosis/tuberculosis-4096.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-7513.jpg,data/processed/train/tuberculosis/tuberculosis-7513.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4344.jpg,data/processed/train/tuberculosis/tuberculosis-4344.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-8628.jpg,data/processed/train/tuberculosis/tuberculosis-8628.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-7083.jpg,data/processed/train/tuberculosis/tuberculosis-7083.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-1552.jpg,data/processed/train/tuberculosis/tuberculosis-1552.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-6580.jpg,data/processed/train/tuberculosis/tuberculosis-6580.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-7657.jpg,data/processed/train/tuberculosis/tuberculosis-7657.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-8294.jpg,data/processed/train/tuberculosis/tuberculosis-8294.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-9373.jpg,data/processed/train/tuberculosis/tuberculosis-9373.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4451.jpg,data/processed/train/tuberculosis/tuberculosis-4451.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-1772.jpg,data/processed/train/tuberculosis/tuberculosis-1772.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-3791.jpg,data/processed/train/tuberculosis/tuberculosis-3791.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-9143.jpg,data/processed/train/tuberculosis/tuberculosis-9143.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-9070.jpg,data/processed/train/tuberculosis/tuberculosis-9070.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4270.jpg,data/processed/train/tuberculosis/tuberculosis-4270.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-7996.jpg,data/processed/train/tuberculosis/tuberculosis-7996.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-7292.jpg,data/processed/train/tuberculosis/tuberculosis-7292.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-3443.jpg,data/processed/train/tuberculosis/tuberculosis-3443.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-3414.jpg,data/processed/train/tuberculosis/tuberculosis-3414.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-6332.jpg,data/processed/train/tuberculosis/tuberculosis-6332.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-6578.jpg,data/processed/train/tuberculosis/tuberculosis-6578.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4073.jpg,data/processed/train/tuberculosis/tuberculosis-4073.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-1281.jpg,data/processed/train/tuberculosis/tuberculosis-1281.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-8688.jpg,data/processed/train/tuberculosis/tuberculosis-8688.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-7242.jpg,data/processed/train/tuberculosis/tuberculosis-7242.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-5604.jpg,data/processed/train/tuberculosis/tuberculosis-5604.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-1274.jpg,data/processed/train/tuberculosis/tuberculosis-1274.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-5163.jpg,data/processed/train/tuberculosis/tuberculosis-5163.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-1703.jpg,data/processed/train/tuberculosis/tuberculosis-1703.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-2621.jpg,data/processed/train/tuberculosis/tuberculosis-2621.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-9478.jpg,data/processed/train/tuberculosis/tuberculosis-9478.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-5340.jpg,data/processed/train/tuberculosis/tuberculosis-5340.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-7800.jpg,data/processed/train/tuberculosis/tuberculosis-7800.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-9141.jpg,data/processed/train/tuberculosis/tuberculosis-9141.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-1240.jpg,data/processed/train/tuberculosis/tuberculosis-1240.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4474.jpg,data/processed/train/tuberculosis/tuberculosis-4474.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4868.jpg,data/processed/train/tuberculosis/tuberculosis-4868.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-3646.jpg,data/processed/train/tuberculosis/tuberculosis-3646.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-5219.jpg,data/processed/train/tuberculosis/tuberculosis-5219.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4304.jpg,data/processed/train/tuberculosis/tuberculosis-4304.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-8752.jpg,data/processed/train/tuberculosis/tuberculosis-8752.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-6892.jpg,data/processed/train/tuberculosis/tuberculosis-6892.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4013.jpg,data/processed/train/tuberculosis/tuberculosis-4013.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-7647.jpg,data/processed/train/tuberculosis/tuberculosis-7647.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-1932.jpg,data/processed/train/tuberculosis/tuberculosis-1932.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-8061.jpg,data/processed/train/tuberculosis/tuberculosis-8061.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-6889.jpg,data/processed/train/tuberculosis/tuberculosis-6889.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-8012.jpg,data/processed/train/tuberculosis/tuberculosis-8012.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-5339.jpg,data/processed/train/tuberculosis/tuberculosis-5339.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-3404.jpg,data/processed/train/tuberculosis/tuberculosis-3404.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-3272.jpg,data/processed/train/tuberculosis/tuberculosis-3272.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-2018.jpg,data/processed/train/tuberculosis/tuberculosis-2018.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-9173.jpg,data/processed/train/tuberculosis/tuberculosis-9173.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-2160.jpg,data/processed/train/tuberculosis/tuberculosis-2160.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-1829.jpg,data/processed/train/tuberculosis/tuberculosis-1829.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4685.jpg,data/processed/train/tuberculosis/tuberculosis-4685.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-1512.jpg,data/processed/train/tuberculosis/tuberculosis-1512.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-5396.jpg,data/processed/train/tuberculosis/tuberculosis-5396.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4449.jpg,data/processed/train/tuberculosis/tuberculosis-4449.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-5864.jpg,data/processed/train/tuberculosis/tuberculosis-5864.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-5923.jpg,data/processed/train/tuberculosis/tuberculosis-5923.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-2752.jpg,data/processed/train/tuberculosis/tuberculosis-2752.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-5854.jpg,data/processed/train/tuberculosis/tuberculosis-5854.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-7214.jpg,data/processed/train/tuberculosis/tuberculosis-7214.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-3704.jpg,data/processed/train/tuberculosis/tuberculosis-3704.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-2234.jpg,data/processed/train/tuberculosis/tuberculosis-2234.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-7051.jpg,data/processed/train/tuberculosis/tuberculosis-7051.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4273.jpg,data/processed/train/tuberculosis/tuberculosis-4273.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-3642.jpg,data/processed/train/tuberculosis/tuberculosis-3642.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-5071.jpg,data/processed/train/tuberculosis/tuberculosis-5071.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-2981.jpg,data/processed/train/tuberculosis/tuberculosis-2981.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-2734.jpg,data/processed/train/tuberculosis/tuberculosis-2734.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-5209.jpg,data/processed/train/tuberculosis/tuberculosis-5209.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-6953.jpg,data/processed/train/tuberculosis/tuberculosis-6953.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-1435.jpg,data/processed/train/tuberculosis/tuberculosis-1435.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-8198.jpg,data/processed/train/tuberculosis/tuberculosis-8198.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-1719.jpg,data/processed/train/tuberculosis/tuberculosis-1719.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-7102.jpg,data/processed/train/tuberculosis/tuberculosis-7102.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-2207.jpg,data/processed/train/tuberculosis/tuberculosis-2207.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-8395.jpg,data/processed/train/tuberculosis/tuberculosis-8395.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-2423.jpg,data/processed/train/tuberculosis/tuberculosis-2423.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-9536.jpg,data/processed/train/tuberculosis/tuberculosis-9536.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-2372.jpg,data/processed/train/tuberculosis/tuberculosis-2372.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4133.jpg,data/processed/train/tuberculosis/tuberculosis-4133.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-3813.jpg,data/processed/train/tuberculosis/tuberculosis-3813.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-8872.jpg,data/processed/train/tuberculosis/tuberculosis-8872.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-6629.jpg,data/processed/train/tuberculosis/tuberculosis-6629.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4445.jpg,data/processed/train/tuberculosis/tuberculosis-4445.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4087.jpg,data/processed/train/tuberculosis/tuberculosis-4087.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-8514.jpg,data/processed/train/tuberculosis/tuberculosis-8514.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-6761.jpg,data/processed/train/tuberculosis/tuberculosis-6761.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-8046.jpg,data/processed/train/tuberculosis/tuberculosis-8046.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-7857.jpg,data/processed/train/tuberculosis/tuberculosis-7857.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-7565.jpg,data/processed/train/tuberculosis/tuberculosis-7565.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-2101.jpg,data/processed/train/tuberculosis/tuberculosis-2101.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-7135.jpg,data/processed/train/tuberculosis/tuberculosis-7135.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-8249.jpg,data/processed/train/tuberculosis/tuberculosis-8249.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4540.jpg,data/processed/train/tuberculosis/tuberculosis-4540.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-6228.jpg,data/processed/train/tuberculosis/tuberculosis-6228.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4346.jpg,data/processed/train/tuberculosis/tuberculosis-4346.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-7064.jpg,data/processed/train/tuberculosis/tuberculosis-7064.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-3428.jpg,data/processed/train/tuberculosis/tuberculosis-3428.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-6448.jpg,data/processed/train/tuberculosis/tuberculosis-6448.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4824.jpg,data/processed/train/tuberculosis/tuberculosis-4824.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-9107.jpg,data/processed/train/tuberculosis/tuberculosis-9107.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4537.jpg,data/processed/train/tuberculosis/tuberculosis-4537.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-5176.jpg,data/processed/train/tuberculosis/tuberculosis-5176.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-3610.jpg,data/processed/train/tuberculosis/tuberculosis-3610.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4052.jpg,data/processed/train/tuberculosis/tuberculosis-4052.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-2579.jpg,data/processed/train/tuberculosis/tuberculosis-2579.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-6275.jpg,data/processed/train/tuberculosis/tuberculosis-6275.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-5509.jpg,data/processed/train/tuberculosis/tuberculosis-5509.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-7362.jpg,data/processed/train/tuberculosis/tuberculosis-7362.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-8305.jpg,data/processed/train/tuberculosis/tuberculosis-8305.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-6503.jpg,data/processed/train/tuberculosis/tuberculosis-6503.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-5913.jpg,data/processed/train/tuberculosis/tuberculosis-5913.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-7922.jpg,data/processed/train/tuberculosis/tuberculosis-7922.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-2751.jpg,data/processed/train/tuberculosis/tuberculosis-2751.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-2396.jpg,data/processed/train/tuberculosis/tuberculosis-2396.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-5914.jpg,data/processed/train/tuberculosis/tuberculosis-5914.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-4689.jpg,data/processed/train/tuberculosis/tuberculosis-4689.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-7817.jpg,data/processed/train/tuberculosis/tuberculosis-7817.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-6319.jpg,data/processed/train/tuberculosis/tuberculosis-6319.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-9187.jpg,data/processed/train/tuberculosis/tuberculosis-9187.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-1416.jpg,data/processed/train/tuberculosis/tuberculosis-1416.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-8406.jpg,data/processed/train/tuberculosis/tuberculosis-8406.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-5369.jpg,data/processed/train/tuberculosis/tuberculosis-5369.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-2694.jpg,data/processed/train/tuberculosis/tuberculosis-2694.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-3452.jpg,data/processed/train/tuberculosis/tuberculosis-3452.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-3998.jpg,data/processed/train/tuberculosis/tuberculosis-3998.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-7449.jpg,data/processed/train/tuberculosis/tuberculosis-7449.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-3931.jpg,data/processed/train/tuberculosis/tuberculosis-3931.png,train,tuberculosis,unknown
data/raw/train/tuberculosis/tuberculosis-5905.jpg,data/processed/train/tuberculosis/tuberculosis-5905.png,train,tuberculosis,unknown
